"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","$A-20 campos-1","$AC-20 campos-1","$A-Rule_ID-1","$A-20 campos-2","$AC-20 campos-2","$A-Rule_ID-2","$A-20 campos-3","$AC-20 campos-3","$A-Rule_ID-3"
"43386.00","41.768","7889.532","SE","1.00","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","seguro auto","0.917863","25","seguro vida Emp","0.915192","32",,,
"43393.00","40.472","8001.761","S","1.00","1","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43403.00","42.232","6345.521","NE","0.00","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89","Investimento CDB","0.803087","54"
"43419.00","33.322","7674.822","SE","1.00","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","1","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"43423.00","19.38","6241.894","N","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58",,,,,,
"43425.00","18.689","7983.496","SE","1.00","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0",,,,,,,,,
"43454.00","37.293","6806.013","S","1.00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"43460.00","55.083","7890.294","CO","0.00","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.831425","116","Investimento Fundos_cambiais","0.820611","121",,,
"43462.00","35.205","9396.24","S","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"43464.00","34.734","7540.791","SE","1.00","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","Investimento LCI","0.940767","109","Investimento CDB","0.935374","11","Emprestimo _viagem","0.920635","7"
"43464.00","24.211","7919.762","S","0.00","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0",,,,,,,,,
"43464.00","24.211","7919.762","S","0.00","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43464.00","34.734","7540.791","SE","1.00","0","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98","seguro vida PF","0.834343","20"
"43464.00","34.734","7540.791","SE","1.00","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","seguro vida PF","0.834343","20",,,,,,
"43464.00","34.734","7540.791","SE","1.00","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","Investimento CDB","0.935374","11","Emprestimo _viagem","0.920635","7",,,
"43464.00","24.211","7919.762","S","0.00","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","Investimento CDB","0.935374","11","Emprestimo _viagem","0.920635","7",,,
"43464.00","24.211","7919.762","S","0.00","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","Investimento LCI","0.940767","109","Investimento CDB","0.935374","11","Emprestimo _viagem","0.920635","7"
"43475.00","21.209","7332.226","CO","0.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"43476.00","35.749","7293.937","SE","1.00","1","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1",,,,,,,,,
"43509.00","33.599","8228.388","SE","1.00","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","Seguro Residencial","0.882474","35","Investimento LCA","0.882011","130","seguro vida Emp","0.828179","37"
"43521.00","32.426","6311.271","NE","1.00","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0",,,,,,,,,
"43523.00","26.591","6749.783","S","0.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43528.00","47.296","7972.968","SE","1.00","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","seguro vida PF","0.889935","34","seguro auto","0.887013","50",,,
"43534.00","21.74","6886.648","SE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"43540.00","31.707","7317.829","CO","0.00","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119"
"43541.00","56.002","6983.895","NE","1.00","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1",,,,,,,,,
"43547.00","25.225","6426.103","SE","1.00","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Seguro Residencial","0.969922","33","seguro auto","0.959306","28",,,
"43549.00","26.156","8158.94","SE","1.00","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43561.00","19.715","7696.862","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43573.00","64.101","6424.026","CO","0.00","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","seguro auto","0.917863","25","seguro vida Emp","0.915192","32",,,
"43578.00","33.168","7697.665","CO","1.00","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0",,,,,,,,,
"43583.00","19.162","6924.306","NE","1.00","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","0","0","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"43583.00","25.983","7651.166","SE","1.00","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","0","0","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"43583.00","25.983","7651.166","SE","1.00","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43583.00","25.983","7651.166","SE","1.00","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"43583.00","19.162","6924.306","NE","1.00","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43583.00","19.162","6924.306","NE","1.00","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43583.00","19.162","6924.306","NE","1.00","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"43583.00","25.983","7651.166","SE","1.00","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43597.00","66.688","7560.007","NE","0.00","0","1","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","Seguro Residencial","0.811143","22",,,,,,
"43602.00","34.54","7484.635","S","0.00","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Investimento LCI","0.866924","53",,,,,,
"43607.00","28.198","7762.35","SE","1.00","1","0","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","seguro vida Emp","0.984358","67",,,,,,
"43608.00","24.741","7243.993","CO","1.00","1","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","0","1","0","0",,,,,,,,,
"43625.00","29.936","6188.007","SE","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1","1","1","1","Investimento LCA","0.882011","130","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16"
"43644.00","19.52","7461.044","SE","1.00","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"43645.00","42.108","7981.318","SE","1.00","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","seguro auto","0.917863","25","seguro vida Emp","0.915192","32",,,
"43649.00","41.557","7583.473","SE","0.00","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43650.00","45.512","7593.788","SE","1.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",,,,,,,,,
"43658.00","37.843","8353.925","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"43667.00","32.276","7278.14","SE","0.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"43677.00","22.128","8042.628","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"43721.00","27.62","7169.569","SE","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58","seguro vida PF","0.834343","20",,,
"43732.00","23.963","7406.558","CO","1.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"43739.00","25.742","7708.841","SE","1.00","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.912299","112","seguro vida PF","0.894459","79","seguro auto","0.891161","103"
"43763.00","33.344","8477.482","SE","1.00","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Investimento Fundos_cambiais","0.936571","107","Investimento LCA","0.847374","86",,,
"43766.00","19.606","7054.58","CO","0.00","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43767.00","37.018","8085.036","SE","0.00","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43793.00","28.78","6136.341","S","0.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43802.00","28.037","7472.759","S","0.00","1","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43806.00","43.486","6944.613","SE","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43810.00","71.039","8195.397","CO","1.00","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43824.00","39.216","7828.563","NE","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0",,,,,,,,,
"43831.00","41.489","7166.903","N","0.00","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.811143","22",,,,,,
"43831.00","41.489","7166.903","N","0.00","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.811143","22",,,,,,
"43831.00","41.489","7166.903","N","0.00","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.811143","22",,,,,,
